Image,Cars,PSNR,SSIM,BRISQUE,Brightness,Contrast,Noise
4_2_bad.jpg,51,19.433116923017188,0.7672327048169673,7.641701364673253,0,30,4.5
4_2_bad.jpg,52,19.41872147555445,0.7621772292852886,8.189530552731497,0,30,5.0
4_2_bad.jpg,54,19.404441590712228,0.7566139572717605,8.836461782921191,0,30,5.5
4_2_bad.jpg,54,19.38867055209526,0.7504029088838851,9.574160485345459,0,30,6.0
4_2_bad.jpg,55,19.372405297896236,0.7436442754401575,10.281668748431088,0,30,6.5
4_2_bad.jpg,56,19.355174166571466,0.7365284610676149,11.033701026297734,0,30,7.0
4_2_bad.jpg,58,19.337103912336108,0.7290557467339432,11.749665124714141,0,30,7.5
4_2_bad.jpg,58,19.318022284429,0.7214091972774588,12.474308737178234,0,30,8.0
4_2_bad.jpg,57,19.29816826666442,0.7136217906287529,13.260373737664253,0,30,8.5
4_2_bad.jpg,57,19.277356787503763,0.7057922166968238,14.009458411262557,0,30,9.0
4_2_bad.jpg,56,19.25490676134268,0.6979660728190716,14.83310048905841,0,30,9.5
4_2_bad.jpg,56,19.232203053450316,0.6901781615716625,15.706715133859547,0,30,10.0
4_2_bad.jpg,56,19.20810866033046,0.6824644926264752,16.43967730330175,0,30,10.5
4_2_bad.jpg,50,18.31665879947683,0.726742381609951,12.877972924924364,0,35,0.0
4_2_bad.jpg,51,18.31677065103428,0.7267318405526998,12.872983586134609,0,35,0.5
4_2_bad.jpg,52,18.312447410530407,0.7266063380066938,12.838920631828358,0,35,1.0
4_2_bad.jpg,52,18.30324061257545,0.7268444783074762,12.596167538716571,0,35,1.5
4_2_bad.jpg,52,18.29720544516919,0.7299072453369384,11.409015393399699,0,35,2.0
4_2_bad.jpg,50,18.295230474340933,0.733850607859708,10.074765587828637,0,35,2.5
4_2_bad.jpg,49,18.292158519361866,0.7352589820359376,9.279651362226645,0,35,3.0
4_2_bad.jpg,49,18.28651298929592,0.7345453816530005,9.482726012156007,0,35,3.5
4_2_bad.jpg,50,18.279397175001332,0.732459654255486,9.944325822350578,0,35,4.0
4_2_bad.jpg,50,18.27044443121845,0.7295950511553759,10.652582158103286,0,35,4.5
4_2_bad.jpg,50,18.26051417647213,0.7259307729328178,11.473016625138115,0,35,5.0
4_2_bad.jpg,50,18.250600287498035,0.7216468821580552,12.21311544858824,0,35,5.5
4_2_bad.jpg,51,18.23927317504331,0.7165708693551991,13.034105848403641,0,35,6.0
4_2_bad.jpg,54,18.227539148338867,0.7108315449156211,13.916140862384367,0,35,6.5
4_2_bad.jpg,53,18.215253986148575,0.7046327015749559,14.704105269980772,0,35,7.0
4_2_bad.jpg,58,18.201970303233725,0.6979451467253074,15.513784777624295,0,35,7.5
4_2_bad.jpg,58,18.18789608257817,0.6909423976679036,16.22467685490537,0,35,8.0
4_2_bad.jpg,58,18.17327099653866,0.6837557859342721,17.13844342207389,0,35,8.5
4_2_bad.jpg,58,18.158011288679177,0.6765093614411145,17.983786490559822,0,35,9.0
4_2_bad.jpg,57,18.141262904725735,0.6691825420014098,18.842206792773112,0,35,9.5
4_2_bad.jpg,57,18.12447905145051,0.66187308078864,19.729163677504488,0,35,10.0
4_2_bad.jpg,57,18.106687720796238,0.6546036447260926,20.617324113492913,0,35,10.5
4_2_bad.jpg,50,17.26292553281945,0.6777117078191622,15.390064493606218,0,40,0.0
4_2_bad.jpg,50,17.263016223882563,0.6776921175049073,15.398627198252,0,40,0.5
4_2_bad.jpg,52,17.25878512762653,0.6775541290857336,15.342265993636005,0,40,1.0
4_2_bad.jpg,51,17.250845524992357,0.6778825110529872,15.109382241588122,0,40,1.5
4_2_bad.jpg,51,17.247054916324437,0.6816665354590407,13.913517799715095,0,40,2.0
4_2_bad.jpg,51,17.247908517121726,0.6870978101003334,12.729143096425645,0,40,2.5
4_2_bad.jpg,50,17.2480702860716,0.6903536704987884,12.248241819628078,0,40,3.0
4_2_bad.jpg,51,17.245627569495117,0.6914992803415401,12.58707855092129,0,40,3.5
4_2_bad.jpg,50,17.241453696487458,0.6911668622826382,13.295075692756058,0,40,4.0
4_2_bad.jpg,50,17.235353465949764,0.6899443177697527,14.122494461555306,0,40,4.5
4_2_bad.jpg,51,17.228418978226205,0.6877824229784987,15.044646804305074,0,40,5.0
4_2_bad.jpg,52,17.221408385422578,0.6848755571877422,15.900896896829039,0,40,5.5
4_2_bad.jpg,52,17.213081262212448,0.6810412915079713,16.796261575213833,0,40,6.0
4_2_bad.jpg,53,17.204364791665327,0.6764265155760861,17.67745022311064,0,40,6.5
4_2_bad.jpg,56,17.195011781503617,0.6712506697750588,18.52538605015124,0,40,7.0
4_2_bad.jpg,56,17.18502229589951,0.6654497735179765,19.363047005903212,0,40,7.5
4_2_bad.jpg,59,17.1742170804179,0.6592590433647453,20.040636677395213,0,40,8.0
4_2_bad.jpg,58,17.16310971724156,0.6527977277593245,21.002077332578523,0,40,8.5
4_2_bad.jpg,58,17.151582221396765,0.6461759052106243,21.791584340034177,0,40,9.0
4_2_bad.jpg,58,17.1387851763152,0.6394170771547768,22.596406348564273,0,40,9.5
4_2_bad.jpg,58,17.126205703732804,0.6326523680071995,23.38432152848779,0,40,10.0
4_2_bad.jpg,58,17.112790908979086,0.6259129804946979,24.24827379583357,0,40,10.5
4_2_bad.jpg,53,16.308424049637452,0.6283205140893906,18.713254888278783,0,45,0.0
4_2_bad.jpg,53,16.308376743553627,0.6283015251465841,18.703291446782345,0,45,0.5
4_2_bad.jpg,53,16.304335426652663,0.6281907538724371,18.586515305004554,0,45,1.0
4_2_bad.jpg,53,16.297687238123164,0.6285733337802545,18.32371235575701,0,45,1.5
4_2_bad.jpg,53,16.295955327025933,0.6328044669273685,17.13759046062316,0,45,2.0
4_2_bad.jpg,53,16.298669679849414,0.6392740221565028,16.099802771531216,0,45,2.5
4_2_bad.jpg,53,16.300441509318308,0.6439258924253645,15.80576529892798,0,45,3.0
4_2_bad.jpg,52,16.29942427176797,0.6465296186243519,16.37421371095988,0,45,3.5
4_2_bad.jpg,52,16.2967652552392,0.6476516239930229,17.234878462990736,0,45,4.0
4_2_bad.jpg,53,16.292167181343423,0.647813417931066,18.13941466916671,0,45,4.5
4_2_bad.jpg,53,16.28670570868793,0.646956611555851,19.2134020972654,0,45,5.0
4_2_bad.jpg,55,16.28112110170691,0.6452966202015578,20.083137698014042,0,45,5.5
4_2_bad.jpg,55,16.27445895105099,0.6426445346842485,21.0059061771411,0,45,6.0
4_2_bad.jpg,55,16.26754610912615,0.6391244740613299,21.91602026374082,0,45,6.5
4_2_bad.jpg,56,16.25999310261592,0.6349485262428413,22.8687169614752,0,45,7.0
4_2_bad.jpg,58,16.251927265175915,0.6300491085409724,23.641448382602874,0,45,7.5
4_2_bad.jpg,59,16.243184105566005,0.6246802323769541,24.44942962526372,0,45,8.0
4_2_bad.jpg,58,16.234433702097757,0.6189726341798455,25.27729655391724,0,45,8.5
4_2_bad.jpg,59,16.2253034550347,0.6130514296622633,26.059861200017025,0,45,9.0
4_2_bad.jpg,59,16.21513285740581,0.6069416826345302,26.706758405870545,0,45,9.5
4_2_bad.jpg,59,16.20536035757477,0.6007421927346261,27.6354740664286,0,45,10.0
4_2_bad.jpg,59,16.194721379268785,0.5945002610084569,28.45482421984761,0,45,10.5
4_2_bad.jpg,53,15.445230551589692,0.5774876730293032,22.0844461908234,0,50,0.0
4_2_bad.jpg,53,15.444962507681844,0.5774555604593508,22.083672336004696,0,50,0.5
4_2_bad.jpg,54,15.44090935213619,0.577342801163063,21.998753375118753,0,50,1.0
4_2_bad.jpg,53,15.435351652879397,0.5777928017755847,21.739845113937548,0,50,1.5
4_2_bad.jpg,54,15.435027274397303,0.582388291940935,20.573879477017698,0,50,2.0
4_2_bad.jpg,54,15.437882096318315,0.5895124241328079,19.602087815115368,0,50,2.5
4_2_bad.jpg,54,15.438636874245173,0.5950339448280041,19.435516607427843,0,50,3.0
4_2_bad.jpg,54,15.436360276907902,0.5986091006899212,20.123157198928283,0,50,3.5
4_2_bad.jpg,55,15.43244702758917,0.6007703249504295,21.119098431185847,0,50,4.0
4_2_bad.jpg,56,15.426938492581002,0.6019824321229547,22.13323206705772,0,50,4.5
4_2_bad.jpg,56,15.42103246483148,0.6022070966909078,23.244978488360033,0,50,5.0
4_2_bad.jpg,56,15.415068798260814,0.6016038986381639,24.200670793677745,0,50,5.5
4_2_bad.jpg,58,15.408316329762252,0.5999541053603851,25.191577489567607,0,50,6.0
4_2_bad.jpg,57,15.401696477137264,0.5974416421582703,26.197407095096963,0,50,6.5
4_2_bad.jpg,59,15.394635564914179,0.5942233016484002,27.071868957601026,0,50,7.0
4_2_bad.jpg,60,15.38731390983644,0.5902545081635214,27.868118492557613,0,50,7.5
4_2_bad.jpg,61,15.379499061769913,0.5857487904236385,28.748237810946847,0,50,8.0
4_2_bad.jpg,61,15.37194286500288,0.5808448088655543,29.51089393597678,0,50,8.5
4_2_bad.jpg,61,15.364017747600977,0.5756663522464751,30.31165983133539,0,50,9.0
4_2_bad.jpg,61,15.355283496213179,0.5702437482224427,30.97458054816522,0,50,9.5
4_2_bad.jpg,62,15.347026505659118,0.5646972000052066,31.856695935665442,0,50,10.0
4_2_bad.jpg,62,15.338099689795301,0.5590459246678067,32.538796176104455,0,50,10.5
4_2_bad.jpg,56,14.64817324968684,0.527113309931045,26.530948268464016,0,55,0.0
4_2_bad.jpg,56,14.64777618835413,0.5270691645753103,26.527422614164237,0,55,0.5
4_2_bad.jpg,56,14.64421776126805,0.5269594715825088,26.393822470074014,0,55,1.0
4_2_bad.jpg,58,14.639631522589891,0.527443368890702,26.108547444354684,0,55,1.5
4_2_bad.jpg,59,14.639245695309281,0.5320005498928403,24.961069587091032,0,55,2.0
4_2_bad.jpg,59,14.639805203762508,0.5391126367488838,24.135804640836085,0,55,2.5
4_2_bad.jpg,60,14.636956589997752,0.5448331067467259,24.039714505575347,0,55,3.0
4_2_bad.jpg,60,14.630837033513892,0.5487710637301041,24.958545896314575,0,55,3.5
4_2_bad.jpg,60,14.623204313972707,0.5514268741542613,25.94893305414743,0,55,4.0
4_2_bad.jpg,60,14.61448827242258,0.5532034267746683,27.048123685495483,0,55,4.5
4_2_bad.jpg,59,14.60584860467716,0.5540765140588876,28.196240571894094,0,55,5.0
4_2_bad.jpg,59,14.597470116224917,0.5541439952054679,29.250128508418896,0,55,5.5
4_2_bad.jpg,60,14.588781589477957,0.5532178364440936,30.29173769094845,0,55,6.0
4_2_bad.jpg,60,14.58068437880707,0.5514627239186001,31.389243761936854,0,55,6.5
4_2_bad.jpg,60,14.572519292485058,0.5490231869033517,32.23655516850087,0,55,7.0
4_2_bad.jpg,62,14.564459246608534,0.545843174555465,32.96825464965079,0,55,7.5
4_2_bad.jpg,64,14.556149604508697,0.5421024904938605,33.79868277807381,0,55,8.0
4_2_bad.jpg,64,14.548351667883894,0.5379563358345785,34.59133347824306,0,55,8.5
4_2_bad.jpg,63,14.540406713638056,0.5335438875686375,35.33700892140277,0,55,9.0
4_2_bad.jpg,62,14.531968993327881,0.5288283362651696,35.918347636529774,0,55,9.5
4_2_bad.jpg,63,14.524094505855498,0.5239479512139241,36.560515299769094,0,55,10.0
4_2_bad.jpg,63,14.515814920851637,0.5189276701593841,37.11530986656496,0,55,10.5
4_2_bad.jpg,59,13.945308530716847,0.4795802052649865,32.11225779745459,0,60,0.0
4_2_bad.jpg,59,13.944847914268317,0.47953810404775454,32.09468385819443,0,60,0.5
4_2_bad.jpg,59,13.941536068094955,0.47945616125147694,31.978383947222568,0,60,1.0
4_2_bad.jpg,59,13.937682734241276,0.47996366842100996,31.615574670772133,0,60,1.5
4_2_bad.jpg,60,13.936575687061012,0.4842597452162169,30.377508934251267,0,60,2.0
4_2_bad.jpg,61,13.933401956998663,0.49088795726087553,29.682457590507596,0,60,2.5
4_2_bad.jpg,63,13.925348822831648,0.4962862660116715,29.75552896632948,0,60,3.0
4_2_bad.jpg,64,13.913952645662812,0.5000810289466171,30.586880903834498,0,60,3.5
4_2_bad.jpg,65,13.90134455319145,0.5027369263644541,31.769987913550125,0,60,4.0
4_2_bad.jpg,65,13.888084177686864,0.5045853940838415,33.0277550344791,0,60,4.5
4_2_bad.jpg,64,13.875386753253087,0.5056426143799733,34.25399388929665,0,60,5.0
4_2_bad.jpg,64,13.863113767301154,0.505966858014146,35.22699205170019,0,60,5.5
4_2_bad.jpg,64,13.851227111296131,0.5054232497833521,36.250424684117064,0,60,6.0
4_2_bad.jpg,64,13.840351821591092,0.504135398020549,37.14783003345289,0,60,6.5
4_2_bad.jpg,64,13.82979228596339,0.5022251215008131,37.89097233593995,0,60,7.0
4_2_bad.jpg,65,13.81969713903195,0.49958385890030327,38.764450819679354,0,60,7.5
4_2_bad.jpg,63,13.80981345258853,0.4964709242934837,39.48704709712044,0,60,8.0
4_2_bad.jpg,63,13.800689403079884,0.49292929121949974,40.23132486085703,0,60,8.5
4_2_bad.jpg,63,13.791735572965965,0.48912715603601803,40.914631425054694,0,60,9.0
4_2_bad.jpg,62,13.78253865212001,0.48502809615246023,41.542718482162826,0,60,9.5
4_2_bad.jpg,62,13.774127544743065,0.4807793136787042,42.07267153613256,0,60,10.0
4_2_bad.jpg,62,13.765535787730283,0.4763632437460235,42.6406841178875,0,60,10.5
4_2_bad.jpg,59,13.332479574868618,0.43545714340130826,39.245518236232755,0,65,0.0
4_2_bad.jpg,59,13.3319192221055,0.4354048555894051,39.240287985657545,0,65,0.5
4_2_bad.jpg,60,13.329067534220805,0.4352980615086028,39.06430379695493,0,65,1.0
4_2_bad.jpg,60,13.32576942887764,0.43575599407568555,38.71788412912858,0,65,1.5
4_2_bad.jpg,62,13.323658611689622,0.439589947777734,37.479270717134085,0,65,2.0
4_2_bad.jpg,63,13.316891660489263,0.44542017725882754,36.755730093631286,0,65,2.5
4_2_bad.jpg,64,13.304032521360732,0.4501115960083514,37.00484326978389,0,65,3.0
4_2_bad.jpg,65,13.287651807929725,0.45340078236620235,37.975959211261824,0,65,3.5
4_2_bad.jpg,65,13.270362666048555,0.4556969413311132,39.246387973257896,0,65,4.0
4_2_bad.jpg,66,13.252830201227416,0.4573076691968751,40.41621585713639,0,65,4.5
4_2_bad.jpg,66,13.236181387607262,0.45823502639781694,41.64536304788882,0,65,5.0
4_2_bad.jpg,66,13.220353070446759,0.4585379250329153,42.52092937802999,0,65,5.5
4_2_bad.jpg,66,13.205374884630555,0.458105123415932,43.56871282569941,0,65,6.0
4_2_bad.jpg,64,13.191688030365679,0.45704084964877667,44.4809412952537,0,65,6.5
4_2_bad.jpg,65,13.178667029252601,0.45542778995743227,45.15907502182151,0,65,7.0
4_2_bad.jpg,64,13.166409295843044,0.4531434847928815,45.81795517577834,0,65,7.5
