Image,Cars,PSNR,SSIM,BRISQUE,Brightness,Contrast,Noise
1_2_bad.jpg,40,49.37539326432548,0.9986760508885839,33.096797174557736,0,0,0.0
1_2_bad.jpg,40,49.15850525313542,0.9986750453481562,33.096595684145285,0,0,0.5
1_2_bad.jpg,40,47.2283274602715,0.9986217318588815,33.025835167229474,0,0,1.0
1_2_bad.jpg,40,45.737209510707174,0.9981814561270062,32.343678525601234,0,0,1.5
1_2_bad.jpg,40,44.27656415781019,0.9956532775167545,30.29952241499845,0,0,2.0
1_2_bad.jpg,41,42.62474206997834,0.9891802728304571,27.72177945461155,0,0,2.5
1_2_bad.jpg,41,41.00148189968685,0.9789913508821196,25.509831335038797,0,0,3.0
1_2_bad.jpg,40,39.59989795567789,0.9665829350542183,24.323612043214183,0,0,3.5
1_2_bad.jpg,40,38.41999210643337,0.952975523492793,24.079380054680627,0,0,4.0
1_2_bad.jpg,38,37.42496360193698,0.9388065018590991,24.573589373769636,0,0,4.5
1_2_bad.jpg,38,36.57058590706025,0.9243741222279552,25.589177983920166,0,0,5.0
1_2_bad.jpg,38,35.82823655406443,0.9099695632246266,26.74479946863468,0,0,5.5
1_2_bad.jpg,38,35.17787406090502,0.8958092075567755,28.078115335625483,0,0,6.0
1_2_bad.jpg,40,34.60495353275786,0.8820944741057003,29.49328288486808,0,0,6.5
1_2_bad.jpg,41,34.09462715016826,0.8688194394478651,30.80233587191057,0,0,7.0
1_2_bad.jpg,41,33.638815869253875,0.8561808855047193,31.821134198790077,0,0,7.5
1_2_bad.jpg,41,33.22803908554463,0.8441582844378499,32.97934262242765,0,0,8.0
1_2_bad.jpg,40,32.852849563658395,0.8325801587246751,34.0542768317774,0,0,8.5
1_2_bad.jpg,41,32.50964903811347,0.8216262582509571,35.12300301644913,0,0,9.0
1_2_bad.jpg,42,32.1930989248687,0.8112291341007297,36.167121385307354,0,0,9.5
1_2_bad.jpg,43,31.900125094592227,0.8013428846205759,37.18608764459984,0,0,10.0
1_2_bad.jpg,43,31.62571158148215,0.7918820005078798,38.303968488915274,0,0,10.5
1_2_bad.jpg,40,32.898396706018836,0.9843035203813792,33.35647396824922,0,5,0.0
1_2_bad.jpg,40,32.89446357125177,0.9843047248907857,33.33716762966307,0,5,0.5
1_2_bad.jpg,40,32.83497423509861,0.9842542896147871,33.29416270711451,0,5,1.0
1_2_bad.jpg,40,32.766001958854545,0.9839151196633268,32.59940453123599,0,5,1.5
1_2_bad.jpg,40,32.67627972040417,0.9820527740860272,30.55593629555503,0,5,2.0
1_2_bad.jpg,40,32.537514382560154,0.9767958027908096,27.78905727291462,0,5,2.5
1_2_bad.jpg,40,32.344997966370045,0.9680016709908691,25.403204115647526,0,5,3.0
1_2_bad.jpg,39,32.11754682665946,0.9569355078961055,24.099219948089257,0,5,3.5
1_2_bad.jpg,38,31.87190403829906,0.9445590505555963,23.61483102746874,0,5,4.0
1_2_bad.jpg,38,31.619826580138863,0.931485250468674,23.965119944043153,0,5,4.5
1_2_bad.jpg,37,31.36693002944139,0.9179719802768721,24.7802239633248,0,5,5.0
1_2_bad.jpg,37,31.119710038670476,0.9043676704766267,25.896607737675907,0,5,5.5
1_2_bad.jpg,37,30.88033886408397,0.8908645880640873,27.038439753493066,0,5,6.0
1_2_bad.jpg,38,30.65188754991457,0.8776962374103331,28.416963909020154,0,5,6.5
1_2_bad.jpg,40,30.434549835305127,0.864867785102396,29.700895211553046,0,5,7.0
1_2_bad.jpg,41,30.228273293896542,0.8525999566086029,30.74834267137109,0,5,7.5
1_2_bad.jpg,41,30.033109574604,0.8408599929366558,31.723864165473145,0,5,8.0
1_2_bad.jpg,41,29.84834028333856,0.8295411914927864,32.79734841472518,0,5,8.5
1_2_bad.jpg,42,29.672289799205878,0.8188192492924985,33.96026818341099,0,5,9.0
1_2_bad.jpg,43,29.50421298060062,0.8085942563162398,34.95477991681898,0,5,9.5
1_2_bad.jpg,43,29.34373165485951,0.798876867731055,35.89952616134687,0,5,10.0
1_2_bad.jpg,43,29.189596521244194,0.7895729971512095,36.994975482038825,0,5,10.5
1_2_bad.jpg,41,27.10051471107338,0.942359067845424,32.69929887930775,0,10,0.0
1_2_bad.jpg,41,27.099753091621874,0.9423454738721622,32.699687663517096,0,10,0.5
1_2_bad.jpg,40,27.081240133293637,0.9422390402556252,32.67394808585922,0,10,1.0
1_2_bad.jpg,40,27.057287196781978,0.9419577849762364,31.974635281557056,0,10,1.5
1_2_bad.jpg,41,27.028065447145913,0.9407873061155223,30.024760409557388,0,10,2.0
1_2_bad.jpg,40,26.986340063271584,0.9368672719873149,27.35581272292663,0,10,2.5
1_2_bad.jpg,39,26.92856785320565,0.9296734916615893,25.030489089709107,0,10,3.0
1_2_bad.jpg,39,26.857640613939925,0.9202377597180087,23.65462088145486,0,10,3.5
1_2_bad.jpg,38,26.77798555241401,0.9094033981326076,23.229074204664784,0,10,4.0
1_2_bad.jpg,37,26.692710014499784,0.8977253610993912,23.569969220843035,0,10,4.5
1_2_bad.jpg,37,26.603118200260027,0.8854442517680615,24.4001608116333,0,10,5.0
1_2_bad.jpg,37,26.512817767620703,0.8728689463827338,25.43028392710525,0,10,5.5
1_2_bad.jpg,37,26.422669769362663,0.8602371819030271,26.691148219365544,0,10,6.0
1_2_bad.jpg,37,26.334078936375057,0.8478111987231394,28.074684576198678,0,10,6.5
1_2_bad.jpg,39,26.247534846054652,0.8356375950803406,29.31148915031926,0,10,7.0
1_2_bad.jpg,40,26.16292021880202,0.8239081254117003,30.334914023618097,0,10,7.5
1_2_bad.jpg,41,26.080997464971702,0.812658452555547,31.353379255458407,0,10,8.0
1_2_bad.jpg,43,26.002052640004205,0.801725701779388,32.27894410551832,0,10,8.5
1_2_bad.jpg,43,25.924893126248776,0.7913381298349756,33.331614738523825,0,10,9.0
1_2_bad.jpg,42,25.84971054890655,0.7814211462017134,34.30689906190591,0,10,9.5
1_2_bad.jpg,43,25.776220804573605,0.7719542185673999,35.28884312042064,0,10,10.0
1_2_bad.jpg,43,25.704775939689938,0.7628743842173944,36.19788238354701,0,10,10.5
1_2_bad.jpg,41,23.652700998549243,0.8788662773320168,30.603879955814904,0,15,0.0
1_2_bad.jpg,40,23.652297037187576,0.8788435947481248,30.613823213428503,0,15,0.5
1_2_bad.jpg,40,23.641496837478915,0.878694135520655,30.562215286933764,0,15,1.0
1_2_bad.jpg,40,23.627748923760233,0.8785167305847349,30.019139444372144,0,15,1.5
1_2_bad.jpg,40,23.613118089521066,0.8781889172344821,28.180727674967187,0,15,2.0
1_2_bad.jpg,40,23.5936068301651,0.8758074151965971,25.837284977998337,0,15,2.5
1_2_bad.jpg,41,23.566802866751544,0.8704859136935086,23.73597369426622,0,15,3.0
1_2_bad.jpg,41,23.53250303235576,0.8629057926202891,22.71030361724999,0,15,3.5
1_2_bad.jpg,41,23.492225829557952,0.8537875719917638,22.604638409718376,0,15,4.0
1_2_bad.jpg,39,23.448383802591607,0.8436450245883172,23.17329530869685,0,15,4.5
1_2_bad.jpg,39,23.401373560523915,0.8327324918514095,24.272193241669896,0,15,5.0
1_2_bad.jpg,39,23.353487959993238,0.8214209548989279,25.47550082836139,0,15,5.5
1_2_bad.jpg,40,23.305168060002686,0.8098893052986206,26.79055467986629,0,15,6.0
1_2_bad.jpg,41,23.25739687008636,0.7984193549063424,28.32464475720539,0,15,6.5
1_2_bad.jpg,41,23.210434067092205,0.7870750682857669,29.564861237747863,0,15,7.0
1_2_bad.jpg,41,23.16420218928002,0.7761188495630709,30.729514893752906,0,15,7.5
1_2_bad.jpg,41,23.119081743777112,0.765504394727766,31.93052781513981,0,15,8.0
1_2_bad.jpg,41,23.07555240016714,0.7551870935617851,32.89310747552062,0,15,8.5
1_2_bad.jpg,41,23.032715702484246,0.7453882891389676,33.84581673345983,0,15,9.0
1_2_bad.jpg,42,22.990729892467314,0.7359798119813773,34.733531738838195,0,15,9.5
1_2_bad.jpg,42,22.949230763939077,0.7269807169899726,35.7053608359449,0,15,10.0
1_2_bad.jpg,44,22.908685054894057,0.7183785926994795,36.56480525387494,0,15,10.5
1_2_bad.jpg,38,21.184330043725474,0.7999382481089787,28.091749972975975,0,20,0.0
1_2_bad.jpg,38,21.183845886426607,0.7998969818940525,28.11358383578417,0,20,0.5
1_2_bad.jpg,39,21.175969802542575,0.7996649176596542,28.13052877259301,0,20,1.0
1_2_bad.jpg,40,21.166913029584748,0.7995981343398174,27.638133203712272,0,20,1.5
1_2_bad.jpg,39,21.158937768546274,0.8001345460210759,26.11371164343481,0,20,2.0
1_2_bad.jpg,39,21.14862281877556,0.7994081274511363,24.22463210138332,0,20,2.5
1_2_bad.jpg,40,21.133499629855667,0.7960720666103343,22.683359631068782,0,20,3.0
1_2_bad.jpg,42,21.112857998720493,0.7904592160609408,22.053800331485007,0,20,3.5
1_2_bad.jpg,41,21.087265402166324,0.7830989044456638,22.35141797560229,0,20,4.0
1_2_bad.jpg,41,21.058625343515626,0.7745608804400381,23.298647018757578,0,20,4.5
1_2_bad.jpg,39,21.027225384226462,0.7651175491112489,24.83695557534972,0,20,5.0
1_2_bad.jpg,38,20.99503474346216,0.7551103394812178,26.38235311449168,0,20,5.5
1_2_bad.jpg,40,20.96239781196042,0.7447410158261777,27.97513772804129,0,20,6.0
1_2_bad.jpg,40,20.93030559240567,0.7343541985722926,29.62181756621041,0,20,6.5
1_2_bad.jpg,40,20.898811602030175,0.7240091885565993,31.075978049046938,0,20,7.0
1_2_bad.jpg,40,20.867844279056214,0.7139799292801872,32.151489122338006,0,20,7.5
1_2_bad.jpg,40,20.83772316550741,0.7042364470965715,33.46556698366007,0,20,8.0
1_2_bad.jpg,39,20.808895549540416,0.6947717511109975,34.508144091595085,0,20,8.5
1_2_bad.jpg,40,20.780427586223563,0.6857237043906921,35.546381372634386,0,20,9.0
1_2_bad.jpg,39,20.752564507610582,0.6770792864649264,36.641388227331134,0,20,9.5
1_2_bad.jpg,39,20.72516919128068,0.6688180905294335,37.4673350952273,0,20,10.0
