Image,Cars,PSNR,SSIM,BRISQUE,Brightness,Contrast,Noise
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,45.159168469589936,0.9923899462714296,14.005608949184278,0,0,0.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,44.97899698924048,0.9924077223854118,14.048573954876446,0,0,0.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,42.615477273203986,0.9865315734430785,14.58256498596026,0,0,1.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,40.62562758944721,0.9763930040239724,19.026321029905574,0,0,1.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,39.156544778578805,0.9650926942974457,23.800872616794862,0,0,2.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,37.98230276890728,0.9532714412238854,27.689875626493034,0,0,2.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,36.983454918123634,0.9410803634950744,30.91264089213118,0,0,3.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,36.11493636079998,0.9289649531635491,33.29534955579956,0,0,3.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,35.341701051147076,0.9169457896370157,35.46752302311185,0,0,4.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,34.65737779341503,0.9053078577791517,37.06902691542936,0,0,4.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,34.04247517041101,0.894137751983402,38.3633992532875,0,0,5.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,33.49052482257986,0.8835486129170426,39.559236337773285,0,0,5.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,27,32.99154662330187,0.8735838034275707,40.518071457966784,0,0,6.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,32.53587425057877,0.8642057412149686,41.27596202789559,0,0,6.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,32.117769043822,0.8553270390244854,42.185757594936575,0,0,7.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,31.73447602975559,0.8469330038038881,42.91137995088647,0,0,7.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,29,31.38193125062475,0.8390224638384597,43.58902369334825,0,0,8.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,29,31.056860050725472,0.8315691266654288,44.312417765982076,0,0,8.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,30.75653418754549,0.8245914449213155,45.16016093301775,0,0,9.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,30.47887048146583,0.8180172593671702,45.99447904754206,0,0,9.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,28,30.21716883505652,0.8116390745866333,46.726213012891634,0,0,10.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,29,29.975603372350037,0.8056389126619922,47.34887147461981,0,0,10.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,35.188944253610835,0.9895850884014515,14.261955104417979,0,5,0.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,35.2294043819422,0.9896650669724478,14.232025183373565,0,5,0.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,33,34.94788980110598,0.9845668471450791,14.390764093753518,0,5,1.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,35,34.58463162828995,0.9753162635904639,18.440779727972853,0,5,1.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,35,34.2118758034646,0.9649131588026442,23.00503581204518,0,5,2.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,35,33.84535992518488,0.9539316254529496,26.827032397297188,0,5,2.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,34,33.47696804712334,0.942530703972321,29.924868428434678,0,5,3.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,33.11398636459426,0.9311338303467042,32.227241037786115,0,5,3.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,32.75113968051275,0.9197563067611224,34.352729012808794,0,5,4.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,32.401596802747804,0.9086907108397779,35.890938141863074,0,5,4.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,32.06356789767752,0.8979830978539327,37.13573255705691,0,5,5.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,31.741314642544324,0.8877988417812209,38.3654355093465,0,5,5.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,31.435384905340158,0.8781579448226557,39.39953371354417,0,5,6.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,31.14212061961187,0.8690036760591379,40.13552374452169,0,5,6.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,29,30.863270649851966,0.8603417292716491,41.01871362591541,0,5,7.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,30.600830118890393,0.8521502922338844,41.75883194082459,0,5,7.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,30.349914678234093,0.8443756759974008,42.50796392095421,0,5,8.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,30.112892036626988,0.8370700641677572,43.23644312112569,0,5,8.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,29.891148698816462,0.8301693706120795,44.056806150631445,0,5,9.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,29.68198359428397,0.8236442747084768,44.88167356691574,0,5,9.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,29.480997425314158,0.8173304220577644,45.596463426829786,0,5,10.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,29.292725580835913,0.8113674842658144,46.20574262624322,0,5,10.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,31,29.431113972011058,0.9819389419529259,14.269102870996079,0,10,0.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,30,29.459924603136947,0.9820920361059259,14.265045450825,0,10,0.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,32,29.395388183652678,0.9779220952060081,14.080189932735578,0,10,1.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,34,29.30439342076502,0.9697536977507515,17.7755524497272,0,10,1.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,37,29.201789442451194,0.9604254548590826,22.22386514147442,0,10,2.0
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,35,29.096128139192867,0.9504533774633961,25.947971009909878,0,10,2.5
2012-12-11_14_56_07_jpg.rf.6df322de34acc6e2d02cb1140af3175f.jpg,35,28.981551451807395,0.9399563395020928,28.955533764549358,0,10,3.0
